id,gender,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,event,label
8775,1,41,1,0,9,0,0,7,-1,0,0,9,1,4,-1,7,0,0
8786,1,30,1,0,2,1,0,1,-1,0,0,2,-1,2,-1,1,0,0
8797,1,33,1,0,5,0,0,0,-1,0,0,5,0,4,-1,0,0,0
8802,0,28,1,0,8,0,0,5,-1,0,0,8,1,7,0,5,0,0
8805,0,52,1,0,1,0,0,3,0,0,0,1,-1,1,-1,3,0,0
8814,0,27,1,0,3,0,0,0,-1,1,1,3,-1,3,-1,0,1,0
8818,1,40,1,0,3,0,0,2,-1,1,1,3,-1,3,-1,2,0,0
8826,1,54,1,0,6,0,0,13,0,0,0,6,0,1,-1,13,0,0
8835,1,29,1,0,1,0,0,3,-1,0,0,1,-1,2,-1,3,0,0
8849,1,23,1,0,5,0,0,1,-39,0,0,5,0,5,0,1,0,0
8854,1,35,1,0,4,0,0,4,-1,0,0,4,-1,5,0,4,0,0
8858,1,22,1,0,6,1,3,2,-1,0,0,6,0,5,0,2,0,0
8861,1,31,1,0,9,0,0,0,-1,0,0,9,1,4,-1,0,0,0
8869,1,46,1,0,2,0,0,0,0,0,0,2,-1,1,-1,0,0,0
8876,1,29,1,0,3,0,0,7,0,1,0,3,-1,2,-1,7,0,0
8879,1,21,1,0,4,0,0,0,0,0,0,4,-1,7,0,0,0,0
8890,1,30,1,0,1,0,0,0,-1,0,0,1,-1,2,-1,0,0,0
8893,1,36,1,0,6,0,0,0,-1,0,0,6,0,5,0,0,0,0
8894,1,38,1,0,7,0,0,5,0,0,0,7,0,7,0,5,0,0
8897,1,32,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
8908,1,38,1,0,4,0,0,5,-1,0,0,4,-1,2,-1,5,0,0
8916,0,51,1,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
8923,1,27,1,0,6,0,0,2,0,0,0,6,0,4,-1,2,0,0
8925,1,27,1,0,5,0,0,0,-1,0,0,5,0,4,-1,0,0,0
8935,1,24,1,2,9,1,0,10,-251,0,0,9,1,5,0,10,0,0
8936,1,27,1,0,1,0,0,0,0,0,0,1,-1,2,-1,0,0,0
8938,0,48,1,0,5,0,0,0,-1,0,0,5,0,3,-1,0,0,0
8939,0,26,1,0,4,0,0,1,-23,0,0,4,-1,5,0,1,0,0
8943,0,51,1,0,1,0,0,4,-60,0,0,1,-1,1,-1,4,0,0
8944,1,41,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
8945,1,21,1,0,7,0,0,0,-1,0,0,7,0,7,0,0,0,0
8946,1,32,1,0,7,0,0,1,0,0,0,7,0,9,1,1,0,0
8949,0,39,1,0,6,0,0,3,-1,0,0,6,0,2,-1,3,0,0
8971,1,26,1,0,4,0,0,2,-23,0,0,4,-1,4,-1,2,0,0
8974,1,22,1,0,8,0,0,2,-1,1,1,8,1,8,1,2,1,0
8988,1,20,1,0,2,0,2,1,-1,0,0,2,-1,6,0,1,0,0
8996,1,22,1,0,6,0,0,1,-1,0,0,6,0,8,1,1,0,0
8997,1,55,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
9003,1,38,1,1,4,0,0,6,-52,0,0,4,-1,3,-1,6,0,0
9004,1,23,1,0,2,0,0,0,-1,0,0,2,-1,4,-1,0,0,0
9010,1,39,1,0,1,0,0,1,-1,1,0,1,-1,2,-1,1,1,0
9018,1,31,1,1,8,0,0,5,-1,0,0,8,1,3,-1,5,0,0
9028,1,43,1,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
9032,1,41,1,0,6,0,0,0,-4,0,0,6,0,2,-1,0,0,0
9038,0,33,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
9039,1,22,1,0,3,0,0,0,-1,0,0,3,-1,4,-1,0,0,0
9040,1,34,1,0,1,0,0,3,-1,0,0,1,-1,1,-1,3,0,0
9049,1,39,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
9074,1,34,1,0,7,0,0,1,0,0,0,7,0,2,-1,1,0,0
9093,1,22,1,0,8,0,0,1,-1,0,0,8,1,7,0,1,0,0
9096,1,25,1,0,5,0,0,5,-1,0,0,5,0,7,0,5,0,0
9099,0,52,1,0,3,0,0,3,0,0,0,3,-1,2,-1,3,0,0
9104,1,32,1,0,6,0,0,6,0,0,0,6,0,7,0,6,0,0
9120,1,20,1,1,6,0,0,1,-20,0,0,6,0,8,1,1,0,0
9126,1,30,1,0,2,0,0,2,-1,0,0,2,-1,2,-1,2,0,0
9129,1,26,1,0,6,0,0,2,-1,0,0,6,0,4,-1,2,0,0
9136,1,26,1,0,4,0,0,5,-1,0,0,4,-1,3,-1,5,0,0
9146,0,21,1,0,5,0,0,0,-4,0,0,5,0,7,0,0,0,0
9160,1,25,1,0,9,0,0,5,-1,0,0,9,1,9,1,5,0,0
9165,1,26,1,0,9,0,0,0,-1,0,0,9,1,10,1,0,0,0
9166,1,22,1,0,4,0,0,0,-1,0,0,4,-1,5,0,0,0,0
9167,1,29,1,0,3,0,0,0,0,0,0,3,-1,3,-1,0,0,0
9172,1,21,1,0,7,0,0,0,-1,1,0,7,0,7,0,0,1,0
9180,1,24,1,0,7,0,0,3,0,0,0,7,0,6,0,3,0,0
9186,1,41,1,0,9,1,0,9,-1,0,0,9,1,6,0,9,0,0
9192,0,34,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
9207,1,25,1,0,2,0,0,1,0,0,0,2,-1,3,-1,1,0,0
9214,1,23,1,0,4,0,0,0,0,0,0,4,-1,5,0,0,0,0
9219,1,28,1,0,7,0,0,7,-1,0,0,7,0,4,-1,7,0,0
9229,1,22,1,0,8,0,0,0,-1,0,0,8,1,6,0,0,0,0
9233,0,37,1,0,5,0,0,0,0,0,0,5,0,2,-1,0,0,0
9234,0,30,1,0,2,0,0,0,0,0,0,2,-1,2,-1,0,0,0
9238,0,34,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
9245,1,26,1,0,3,0,0,2,0,0,0,3,-1,3,-1,2,0,0
9248,1,61,1,0,7,0,0,25,-1,0,0,7,0,4,-1,25,0,0
9254,1,33,1,0,2,0,0,3,0,0,0,2,-1,1,-1,3,0,0
9257,1,28,1,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
9262,1,35,1,0,8,0,0,1,-1,0,0,8,1,4,-1,1,0,0
9266,0,29,1,0,5,0,0,0,-1,0,0,5,0,4,-1,0,0,0
9269,0,25,1,0,2,0,1,0,-1,0,0,2,-1,2,-1,0,0,0
9270,1,44,1,0,6,0,0,3,-1,0,0,6,0,5,0,3,0,0
9275,1,29,1,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
9277,0,27,1,0,3,0,0,0,-1,0,0,3,-1,3,-1,0,0,0
9282,0,22,1,0,7,0,0,0,0,0,0,7,0,6,0,0,0,0
9285,1,47,1,0,2,0,0,3,-1,0,0,2,-1,1,-1,3,0,0
9292,1,39,1,0,9,0,0,4,-1,0,0,9,1,5,0,4,0,0
9297,1,61,1,0,8,0,0,2,0,0,0,8,1,10,1,2,0,0
9303,1,30,1,0,9,0,0,0,-1,0,0,9,1,7,0,0,0,0
9320,1,59,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
9332,1,22,1,0,7,0,0,0,-1,0,0,7,0,7,0,0,0,0
9336,1,26,1,0,4,0,0,5,-1,0,0,4,-1,5,0,5,0,0
9343,1,29,1,0,9,0,0,8,-1,0,0,9,1,4,-1,8,0,0
9346,0,31,1,0,6,0,0,0,-5,0,0,6,0,4,-1,0,0,0
9351,1,54,1,0,6,0,0,21,-1,0,0,6,0,1,-1,21,0,0
9357,1,36,1,0,4,0,0,6,-1,0,0,4,-1,1,-1,6,0,0
9364,1,50,1,0,8,0,0,15,-1,0,0,8,1,4,-1,15,0,0
9369,1,31,1,0,4,0,0,1,-1,0,0,4,-1,2,-1,1,0,0
9372,1,21,1,1,9,0,1,2,-1,0,0,9,1,9,1,2,0,0
9383,1,50,1,0,5,0,0,10,-48,0,0,5,0,2,-1,10,0,0
9407,1,40,1,0,7,0,0,20,-1,0,0,7,0,4,-1,20,0,0
9412,0,36,1,0,1,0,0,1,-1,0,0,1,-1,2,-1,1,0,0
9416,1,26,1,0,5,0,0,1,-1,1,0,5,0,4,-1,1,1,0
9420,1,26,1,0,3,0,1,2,-7,0,0,3,-1,3,-1,2,0,0
9433,0,43,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
9434,1,35,1,0,1,0,0,2,0,0,0,1,-1,1,-1,2,0,0
9438,1,56,1,0,7,0,0,28,-69,0,0,7,0,4,-1,28,0,0
9440,1,21,1,0,5,0,0,0,0,0,0,5,0,6,0,0,0,0
9450,0,24,1,0,7,0,0,0,0,0,0,7,0,4,-1,0,0,0
9465,0,55,1,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
9473,1,38,1,0,7,0,0,14,-1,0,0,7,0,3,-1,14,0,0
9475,1,31,1,0,1,0,0,1,-1,0,0,1,-1,2,-1,1,0,0
9476,0,30,1,0,2,0,0,3,-1,0,0,2,-1,2,-1,3,0,0
9492,1,38,1,0,6,0,0,7,-1,0,0,6,0,8,1,7,0,0
9493,1,31,1,0,5,0,0,0,-1,0,0,5,0,2,-1,0,0,0
9497,1,39,1,0,8,0,0,1,-1,0,0,8,1,4,-1,1,0,0
9504,1,36,1,0,5,0,2,7,-32,0,0,5,0,5,0,7,0,0
9512,1,61,1,0,6,0,0,8,-35,0,0,6,0,3,-1,8,0,0
9513,1,43,1,0,1,0,0,2,0,0,0,1,-1,1,-1,2,0,0
9515,1,26,1,0,4,0,0,1,-1,0,0,4,-1,3,-1,1,0,0
9516,1,32,1,0,2,3,0,7,-1,1,0,2,-1,2,-1,7,0,0
9527,1,36,1,0,2,0,0,2,-4,0,0,2,-1,2,-1,2,0,0
9528,1,59,1,0,4,0,0,17,-189,0,0,4,-1,4,-1,17,0,0
9545,1,55,1,0,4,0,0,5,-1,0,0,4,-1,3,-1,5,0,0
9557,0,25,1,0,4,0,0,2,-1,0,0,4,-1,4,-1,2,0,0
9562,1,39,1,0,4,0,0,3,-39,1,0,4,-1,2,-1,3,0,0
9567,0,28,1,0,3,0,0,0,-1,0,0,3,-1,4,-1,0,0,0
9574,1,39,1,0,5,0,0,9,0,0,0,5,0,1,-1,9,0,0
9578,1,26,1,0,7,0,0,5,-1,0,0,7,0,6,0,5,0,0
9579,1,33,1,0,4,0,0,3,-130,0,0,4,-1,4,-1,3,0,0
9581,0,23,1,0,3,0,0,0,-1,0,0,3,-1,4,-1,0,0,0
9589,1,50,1,0,6,0,0,2,0,0,0,6,0,5,0,2,0,0
9616,1,27,1,0,5,0,0,6,841,0,0,5,0,5,0,6,0,0
9624,1,39,1,0,3,0,0,0,-3,0,0,3,-1,4,-1,0,0,0
9629,0,24,1,0,9,0,0,7,-1,0,0,9,1,7,0,7,0,0
9644,1,22,1,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0
9658,1,27,1,1,10,2,1,6,-1,0,0,10,1,10,1,6,0,0
9659,1,25,1,0,4,0,0,0,-1,0,0,4,-1,4,-1,0,0,0
9663,0,29,1,0,4,0,0,1,-1,0,0,4,-1,3,-1,1,0,0
9666,1,21,1,0,8,0,0,0,-1,0,0,8,1,9,1,0,0,0
9668,0,28,1,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
9669,1,35,1,0,1,0,0,2,0,0,0,1,-1,1,-1,2,0,0
9672,1,48,1,0,8,0,0,4,0,0,0,8,1,4,-1,4,0,0
9676,1,37,1,0,9,0,0,2,0,0,0,9,1,7,0,2,0,0
9677,1,33,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
9686,1,24,1,0,4,0,0,0,0,0,0,4,-1,3,-1,0,0,0
9687,1,44,1,0,7,0,0,2,-1,0,0,7,0,4,-1,2,0,0
9689,1,26,1,0,4,0,0,4,624,0,0,4,-1,6,0,4,0,0
9690,0,26,1,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
9691,1,29,1,0,6,0,0,2,-1,0,0,6,0,5,0,2,0,0
9704,1,20,1,0,3,0,0,0,-1,0,0,3,-1,6,0,0,0,0
9709,0,21,1,0,9,0,0,1,-1,0,0,9,1,9,1,1,0,0
9723,1,23,1,0,4,0,0,0,0,0,0,4,-1,6,0,0,0,0
9724,0,64,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
9731,0,22,1,0,4,0,0,1,-3,0,0,4,-1,4,-1,1,0,0
9738,1,30,1,0,7,0,0,3,-1,0,0,7,0,7,0,3,0,0
9743,1,31,1,0,10,0,0,1,-1,0,0,10,1,6,0,1,0,0
9750,1,24,1,0,2,0,1,0,-1,0,0,2,-1,4,-1,0,0,0
9771,1,38,1,0,2,0,0,4,-1,0,0,2,-1,2,-1,4,0,0
9778,1,36,1,0,6,0,0,0,-1,0,0,6,0,1,-1,0,0,0
9782,1,29,1,0,10,0,0,11,-1,0,0,10,1,5,0,11,0,0
9784,1,39,1,0,2,0,0,2,-1,0,0,2,-1,1,-1,2,0,0
9788,1,55,1,0,8,0,0,12,-40,0,0,8,1,6,0,12,0,0
9789,1,63,1,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
9798,1,26,1,0,6,1,0,3,0,0,0,6,0,7,0,3,0,0
9801,1,25,1,0,5,0,0,4,-170,0,0,5,0,8,1,4,0,0
9802,1,34,1,0,1,0,0,0,-1,0,0,1,-1,2,-1,0,0,0
9810,1,32,1,0,9,0,1,8,-1,0,0,9,1,4,-1,8,0,0
9820,1,29,1,0,4,0,0,2,-1,0,0,4,-1,2,-1,2,0,0
9823,1,53,1,0,5,0,0,20,-3,0,0,5,0,5,0,20,0,0
9834,1,29,1,0,5,0,1,2,0,1,0,5,0,3,-1,2,1,0
9835,0,53,1,0,2,0,0,3,-1,0,0,2,-1,1,-1,3,0,0
9838,1,49,1,0,1,0,0,0,-4,0,0,1,-1,1,-1,0,0,0
9845,1,46,1,0,1,0,0,0,-1,1,0,1,-1,1,-1,0,0,0
9856,1,26,1,0,9,0,0,15,-1,0,0,9,1,6,0,15,0,0
9867,1,41,1,0,3,0,0,6,-1,1,0,3,-1,4,-1,6,1,0
9868,1,32,1,0,10,0,0,1,-1,0,0,10,1,8,1,1,0,0
9869,1,48,1,0,6,0,0,12,-24,0,0,6,0,3,-1,12,0,0
9885,0,22,1,0,7,0,0,0,-2,0,0,7,0,5,0,0,0,0
9888,1,39,1,0,4,0,0,8,-1,0,0,4,-1,2,-1,8,0,0
9889,1,35,1,0,6,0,0,9,-1,0,0,6,0,3,-1,9,0,0
9890,1,26,1,0,1,0,0,1,0,0,0,1,-1,2,-1,1,0,0
9891,1,27,1,0,2,0,0,1,0,1,0,2,-1,3,-1,1,0,0
9899,1,27,1,0,2,0,0,2,104,0,0,2,-1,2,-1,2,0,0
9917,1,31,1,0,1,0,0,1,-1,0,0,1,-1,2,-1,1,0,0
9919,1,32,1,0,4,0,0,0,-1,0,0,4,-1,3,-1,0,0,0
9921,1,27,1,0,5,0,0,1,-1,0,0,5,0,3,-1,1,0,0
9922,0,26,1,0,3,1,0,4,-1,0,0,3,-1,3,-1,4,0,0
9931,1,58,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
9948,1,34,1,0,7,0,0,10,-1,0,0,7,0,5,0,10,0,0
9955,1,39,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
9959,0,22,1,0,6,0,0,0,-1,0,0,6,0,5,0,0,0,0
9960,0,25,1,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
9963,0,21,1,0,9,1,0,2,-1,0,0,9,1,6,0,2,0,0
9972,1,24,1,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
9984,1,24,1,0,8,0,0,0,0,0,0,8,1,6,0,0,0,0
9988,0,40,1,0,1,0,0,1,-73,0,0,1,-1,1,-1,1,0,0
9997,1,20,1,0,4,0,0,0,-1,1,1,4,-1,7,0,0,1,0
10004,1,27,1,0,5,0,0,5,-1,0,0,5,0,4,-1,5,0,0
10007,1,20,1,0,6,0,0,0,-3,0,0,6,0,8,1,0,0,0
10018,0,24,1,0,5,0,0,0,0,0,0,5,0,4,-1,0,0,0
10027,0,46,1,0,6,0,0,4,-56,0,0,6,0,3,-1,4,0,0
10028,1,53,1,0,9,0,0,3,-241,0,0,9,1,3,-1,3,0,0
10035,0,53,1,0,5,0,0,0,-1,0,0,5,0,1,-1,0,0,0
10052,0,42,1,0,5,0,0,1,-1,0,0,5,0,4,-1,1,0,0
10054,1,51,1,0,5,0,0,1,0,0,0,5,0,1,-1,1,0,0
10055,1,26,1,0,7,0,0,7,0,0,0,7,0,7,0,7,0,0
10057,1,34,1,0,8,1,0,9,0,0,0,8,1,7,0,9,0,0
10058,1,53,1,0,5,0,0,13,-1,0,0,5,0,3,-1,13,0,0
10059,0,43,1,0,7,0,0,6,0,0,0,7,0,3,-1,6,0,0
10061,1,34,1,0,1,0,0,0,-3,0,0,1,-1,2,-1,0,0,0
10064,1,51,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
10066,1,47,1,0,6,0,0,5,-1,0,0,6,0,1,-1,5,0,0
10073,1,37,1,0,2,0,0,2,0,0,0,2,-1,2,-1,2,0,0
10076,1,21,1,0,4,0,0,2,-34,0,0,4,-1,6,0,2,0,0
10077,1,25,1,0,6,3,1,6,-1,0,0,6,0,7,0,6,0,0
10088,0,28,1,0,2,0,0,1,-1,0,0,2,-1,2,-1,1,0,0
10095,1,27,1,0,3,0,0,2,-1,0,0,3,-1,3,-1,2,0,0
10107,0,39,1,0,5,0,0,1,7,0,0,5,0,5,0,1,0,0
10111,1,26,1,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
10115,1,35,1,0,2,0,0,5,0,0,0,2,-1,2,-1,5,0,0
10130,0,48,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
10131,1,21,1,0,9,0,0,1,-1,0,0,9,1,10,1,1,0,0
10137,1,32,1,0,7,0,0,0,-1,0,0,7,0,4,-1,0,0,0
10142,1,25,1,0,8,0,0,2,-96,0,0,8,1,6,0,2,0,0
10143,1,26,1,0,8,0,0,13,31,1,0,8,1,5,0,13,0,0
10163,1,22,1,0,6,0,0,4,-12,0,0,6,0,5,0,4,0,0
10179,1,57,1,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
10181,1,32,1,0,9,0,0,0,0,0,0,9,1,6,0,0,0,0
10183,1,36,1,0,9,0,0,1,-1,0,0,9,1,3,-1,1,0,0
10184,1,30,1,0,8,0,0,1,-1,0,0,8,1,6,0,1,0,0
10185,1,28,1,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
10193,1,21,1,0,5,0,0,1,-1,0,0,5,0,6,0,1,0,0
10207,1,35,1,0,6,0,0,9,-1,0,0,6,0,5,0,9,0,0
10210,1,32,1,0,9,0,0,0,-1,0,0,9,1,7,0,0,0,0
10211,0,23,1,0,4,0,0,0,-1,0,0,4,-1,5,0,0,0,0
10212,1,67,1,0,2,0,0,3,0,0,0,2,-1,1,-1,3,0,0
10214,1,23,1,1,10,1,2,4,-1,0,0,10,1,10,1,4,0,0
10216,0,26,1,0,8,0,0,0,-1,0,0,8,1,4,-1,0,0,0
10220,1,24,1,0,3,0,0,1,-1,0,0,3,-1,4,-1,1,0,0
10223,1,37,1,0,7,0,0,0,-1,0,0,7,0,2,-1,0,0,0
10224,1,29,1,0,5,0,0,0,-1,0,0,5,0,3,-1,0,0,0
10229,1,31,1,0,2,0,0,2,-1,0,0,2,-1,2,-1,2,0,0
10233,1,23,1,0,5,0,1,1,-1,0,0,5,0,5,0,1,0,0
10235,1,22,1,0,9,0,0,1,-1,0,0,9,1,7,0,1,0,0
10239,1,36,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
10250,1,25,1,0,10,0,0,7,258,1,0,10,1,10,1,7,0,0
10252,1,24,1,0,4,0,0,0,-1,0,0,4,-1,5,0,0,0,0
10254,1,27,1,1,9,2,0,11,-1,0,0,9,1,10,1,11,0,0
10261,1,30,1,0,2,0,0,2,-1,0,0,2,-1,2,-1,2,0,0
10267,0,31,1,0,8,0,0,4,0,0,0,8,1,5,0,4,0,0
10272,1,22,1,0,4,0,0,0,-1,0,0,4,-1,6,0,0,0,0
10273,1,28,1,0,3,0,0,2,-75,1,0,3,-1,3,-1,2,1,0
10277,1,30,1,0,7,1,0,14,-1,1,0,7,0,7,0,14,0,0
10279,0,44,1,0,2,0,0,1,-45,0,0,2,-1,2,-1,1,0,0
10292,1,21,1,0,8,0,0,0,-1,0,0,8,1,8,1,0,0,0
10295,1,55,1,0,5,0,0,1,-43,0,0,5,0,5,0,1,0,0
10296,1,40,1,0,3,0,0,1,-1,0,0,3,-1,1,-1,1,0,0
10299,1,41,1,0,5,0,0,1,-1,0,0,5,0,2,-1,1,0,0
10302,1,61,1,0,2,0,0,14,-1,1,0,2,-1,2,-1,14,1,0
10307,1,31,1,2,6,0,0,6,-1,0,0,6,0,6,0,6,0,0
10313,1,32,1,1,10,0,2,4,-1,0,0,10,1,9,1,4,0,0
10317,1,62,1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
10328,1,25,1,0,4,0,0,1,0,0,0,4,-1,5,0,1,0,0
10344,1,29,1,0,2,0,0,0,0,0,0,2,-1,2,-1,0,0,0
10345,1,46,1,0,1,0,0,4,-8,0,0,1,-1,1,-1,4,0,0
10348,1,24,1,0,2,0,0,1,-13,0,0,2,-1,4,-1,1,0,0
10354,0,24,1,0,6,0,0,0,-1,0,0,6,0,5,0,0,0,0
10359,1,25,1,0,6,0,0,2,0,1,1,6,0,5,0,2,0,0
10394,1,30,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
10406,1,43,1,0,7,0,0,2,0,0,0,7,0,6,0,2,0,0
10411,1,63,1,0,9,0,0,16,0,0,0,9,1,5,0,16,0,0
10413,1,49,1,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
10415,1,42,1,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
10416,1,24,1,0,7,0,0,1,-1,0,0,7,0,5,0,1,0,0
10424,1,49,1,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
10432,1,45,1,0,4,0,0,6,0,0,0,4,-1,1,-1,6,0,0
10436,0,21,1,0,10,0,0,0,0,0,0,10,1,9,1,0,0,0
10439,1,21,1,0,3,0,0,0,-2,0,0,3,-1,5,0,0,0,0
10444,1,30,1,2,6,0,0,8,-1,1,1,6,0,4,-1,8,1,0
10446,1,23,1,0,4,0,0,0,-1,0,0,4,-1,5,0,0,0,0
10449,0,51,1,0,2,0,0,3,-1,0,0,2,-1,2,-1,3,0,0
10452,0,44,1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
10469,1,29,1,0,1,0,0,0,0,0,0,1,-1,2,-1,0,0,0
10483,1,21,1,0,5,0,0,0,-1,0,0,5,0,8,1,0,0,0
10505,1,21,1,0,9,0,0,0,-1,0,0,9,1,10,1,0,0,0
10509,1,25,1,0,7,1,0,3,-1,0,0,7,0,6,0,3,0,0
10524,0,27,1,0,6,0,0,2,-40,0,0,6,0,4,-1,2,0,0
10530,0,25,1,0,3,0,0,1,-1,0,0,3,-1,4,-1,1,0,0
10538,1,23,1,0,6,0,0,1,0,0,0,6,0,6,0,1,0,0
10545,1,27,1,0,7,0,0,10,-1,0,0,7,0,3,-1,10,0,0
10556,0,27,1,0,3,1,0,1,-1,0,0,3,-1,2,-1,1,0,0
10557,1,32,1,0,4,0,0,5,-1,0,0,4,-1,4,-1,5,0,0
10559,1,27,1,0,6,0,0,4,-1,0,0,6,0,6,0,4,0,0
10561,1,24,1,0,10,3,0,12,-1,0,0,10,1,9,1,12,0,0
10563,1,61,1,0,3,0,0,11,-1,0,0,3,-1,3,-1,11,0,0
10573,1,23,1,2,6,0,0,3,0,0,0,6,0,9,1,3,0,0
10585,0,25,1,0,5,0,0,1,-1,0,0,5,0,6,0,1,0,0
10622,0,44,1,0,6,0,0,6,-1,0,0,6,0,3,-1,6,0,0
10625,1,23,1,0,4,0,0,0,-1,0,0,4,-1,6,0,0,0,0
10643,1,22,1,0,10,0,0,0,-1,0,0,10,1,10,1,0,0,0
10645,1,31,1,0,7,0,0,0,0,0,0,7,0,3,-1,0,0,0
10649,1,21,1,0,5,0,0,1,-1,0,0,5,0,7,0,1,0,0
10653,1,64,1,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
10656,1,20,1,0,4,0,1,0,-1,0,0,4,-1,7,0,0,0,0
10667,0,29,1,0,4,0,0,0,0,0,0,4,-1,3,-1,0,0,0
10670,0,45,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
10672,0,47,1,0,6,0,0,4,-1,0,0,6,0,6,0,4,0,0
10674,1,32,1,2,10,1,0,9,-1,0,0,10,1,6,0,9,0,0
10685,0,28,1,0,2,0,0,1,-1,0,0,2,-1,2,-1,1,0,0
10690,1,24,1,0,6,0,0,0,-1,0,0,6,0,5,0,0,0,0
10694,1,46,1,0,6,0,0,2,-1,0,0,6,0,3,-1,2,0,0
10703,1,43,1,0,7,1,0,23,-1,0,0,7,0,3,-1,23,0,0
10706,1,42,1,0,7,0,0,0,0,0,0,7,0,4,-1,0,0,0
10719,1,33,1,0,4,0,0,2,-1,0,0,4,-1,4,-1,2,0,0
10730,0,36,1,0,2,0,0,1,-1,0,0,2,-1,1,-1,1,0,0
10735,1,63,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
10749,0,29,1,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
10758,1,45,1,0,2,0,0,4,0,0,0,2,-1,1,-1,4,0,0
10763,1,47,1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
10765,1,26,1,0,4,0,0,0,0,0,0,4,-1,4,-1,0,0,0
10781,1,47,1,0,1,0,0,1,-3,1,0,1,-1,2,-1,1,1,0
10787,0,45,1,0,7,0,0,9,0,1,0,7,0,9,1,9,1,0
10810,1,34,1,0,6,0,0,1,-1,0,0,6,0,3,-1,1,0,0
10829,0,22,1,0,6,0,0,1,-97,0,0,6,0,6,0,1,0,0
10837,1,47,1,0,6,0,0,14,-1,0,0,6,0,1,-1,14,0,0
10848,1,31,1,0,6,0,0,1,0,0,0,6,0,6,0,1,0,0
10858,1,26,1,0,2,0,0,0,0,0,0,2,-1,3,-1,0,0,0
10859,0,28,1,0,8,0,0,5,-1,0,0,8,1,4,-1,5,0,0
10860,1,43,1,0,6,0,0,5,0,0,0,6,0,7,0,5,0,0
10874,0,24,1,0,4,0,0,0,-3,0,0,4,-1,4,-1,0,0,0
10876,1,56,1,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
10889,1,56,1,0,7,0,0,4,-1,0,0,7,0,4,-1,4,0,0
10894,1,33,1,0,4,0,0,3,0,0,0,4,-1,4,-1,3,0,0
10900,1,23,1,0,2,0,1,0,0,0,0,2,-1,3,-1,0,0,0
10921,1,26,1,0,2,0,0,2,-1,0,0,2,-1,3,-1,2,0,0
10924,1,36,1,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
10927,1,21,1,0,6,0,0,1,-1,0,0,6,0,5,0,1,0,0
10928,1,59,1,0,5,0,0,5,0,0,0,5,0,3,-1,5,0,0
10932,1,37,1,0,3,0,0,4,-1,0,0,3,-1,2,-1,4,0,0
10942,1,22,1,0,5,0,0,0,-1,1,0,5,0,7,0,0,1,0
