loan_amnt,int_rate,emp_length,annual_inc,dti,delinq_2yrs,revol_util,total_acc,bad_loan,longest_credit_length,label,ownership_MORTGAGE,ownership_NONE,ownership_OTHER,ownership_OWN,ownership_RENT,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,gender
10450,24.5,10.0,35000.0,36.32,4.0,52.0,19.0,1,39.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,12.12,5.0,52000.0,8.53,0.0,36.4,19.0,0,23.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,7.9,10.0,117000.0,9.51,0.0,78.4,29.0,0,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23000,13.11,3.0,62000.0,14.28,0.0,93.4,21.0,0,17.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,14.09,3.0,42000.0,19.8,0.0,49.1,28.0,1,9.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18700,12.99,0.0,200000.0,21.28,0.0,90.8,24.0,0,22.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21000,13.49,3.0,117516.0,18.48,0.0,83.10000000000002,50.0,0,17.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6300,6.49,7.0,32000.0,2.03,0.0,21.0,11.0,0,9.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23000,13.65,10.0,100000.0,13.26,1.0,67.9,30.0,0,30.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,19.22,7.0,50000.0,10.63,0.0,90.5,12.0,0,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,7.62,7.0,92000.0,6.67,0.0,91.7,18.0,0,19.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24500,20.89,4.0,85000.0,9.09,0.0,94.4,8.0,1,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,11.83,10.0,56004.0,13.05,0.0,48.6,8.0,0,12.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15000,7.62,10.0,66000.0,19.75,0.0,31.70000000000001,14.0,0,12.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21000,8.9,2.0,80000.0,14.74,0.0,75.3,28.0,0,12.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4800,7.62,1.0,104000.0,12.89,2.0,38.1,41.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22000,14.09,0.0,65000.0,17.26,0.0,77.5,28.0,0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,10.65,6.0,80400.0,22.37,0.0,37.4,20.0,0,9.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17000,6.62,7.0,150000.0,1.95,1.0,22.5,22.0,0,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,10.16,1.0,525000.0,2.69,0.0,66.2,16.0,0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,17.990000000000006,0.0,36000.0,4.43,0.0,74.2,5.0,0,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8700,10.99,10.0,37000.0,4.7700000000000005,0.0,4.1000000000000005,16.0,1,12.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13375,12.99,1.0,80000.0,27.62,0.0,77.30000000000003,68.0,0,13.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000,24.89,10.0,150000.0,9.42,1.0,88.30000000000003,35.0,1,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15000,15.8,3.0,115000.0,12.0,3.0,51.7,27.0,0,23.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16000,6.62,2.0,225000.0,11.3,0.0,51.7,18.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16800,7.9,10.0,57000.0,9.66,0.0,35.9,17.0,0,14.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,12.49,9.0,130000.0,17.56,1.0,38.1,36.0,0,22.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22000,12.12,5.0,70000.0,16.35,0.0,64.3,27.0,0,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35000,18.54,2.0,185000.0,19.13,0.0,49.7,26.0,0,23.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2000,18.85,7.0,32000.0,24.64,1.0,94.3,17.0,0,18.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500,16.29,5.0,60000.0,7.42,0.0,68.7,14.0,1,4.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3000,12.87,10.0,43296.0,14.02,1.0,52.7,19.0,0,11.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7000,12.12,10.0,129735.0,5.79,0.0,75.0,33.0,0,20.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,15.61,7.0,53000.0,35.6,0.0,75.2,19.0,1,12.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5000,16.2,10.0,120000.0,8.01,0.0,58.1,8.0,0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9600,13.11,4.0,99500.0,15.4,0.0,92.7,21.0,0,17.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,20.31,0.0,55000.0,15.93,0.0,55.8,23.0,0,8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,12.99,9.0,185000.0,17.86,2.0,81.30000000000003,53.0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,10.74,10.0,52000.0,22.92,0.0,64.4,11.0,0,24.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14000,14.99,10.0,34000.0,38.62,0.0,79.5,29.0,0,18.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000,6.03,10.0,90000.0,3.49,0.0,59.90000000000001,22.0,0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,9.76,7.0,60000.0,12.93,1.0,56.6,18.0,0,11.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000,21.700000000000006,9.0,96241.0,8.59,0.0,100.1,20.0,1,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16800,24.08,7.0,100000.0,17.77,0.0,43.6,59.0,0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9000,19.42,5.0,30000.0,9.84,0.0,78.9,18.0,0,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,13.06,10.0,50000.0,0.74,0.0,71.60000000000002,31.0,0,13.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5500,20.49,4.0,39850.0,18.73,0.0,83.10000000000002,19.0,0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,24.700000000000006,8.0,141000.0,11.0,0.0,90.5,20.0,0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15250,13.98,5.0,45000.0,23.71,0.0,72.4,17.0,0,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4975,14.72,10.0,17760.0,6.76,1.0,13.0,8.0,0,10.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13550,7.9,2.0,45000.0,5.28,0.0,35.7,17.0,1,11.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31825,20.49,10.0,80000.0,18.0,1.0,65.7,31.0,0,19.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11375,21.67,0.0,36000.0,17.27,0.0,52.90000000000001,48.0,0,18.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,12.68,4.0,79872.0,9.5,0.0,57.90000000000001,14.0,0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21250,25.28,6.0,52000.0,27.29,0.0,47.6,25.0,1,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,10.99,3.0,90000.0,12.95,0.0,67.9,18.0,0,23.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3000,10.75,0.0,24000.0,10.9,0.0,33.2,15.0,0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21000,11.99,6.0,95000.0,10.32,0.0,86.4,18.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15250,18.92,0.0,36400.0,24.04,0.0,92.3,16.0,0,10.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11400,11.14,1.0,55000.0,19.82,0.0,33.6,21.0,0,7.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,14.3,0.0,39000.0,24.83,0.0,67.2,18.0,0,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,12.12,7.0,155000.0,2.05,1.0,24.20000000000001,21.0,0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7000,7.88,4.0,66000.0,3.33,0.0,19.3,14.0,0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20475,19.99,4.0,47135.0,13.67,0.0,36.7,14.0,0,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000,6.62,10.0,47000.0,18.97,1.0,19.1,24.0,1,16.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8500,15.81,10.0,82000.0,23.05,0.0,45.40000000000001,26.0,0,14.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000,16.29,4.0,65000.0,12.18,0.0,74.2,22.0,1,14.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19800,13.53,2.0,85000.0,16.740000000000002,0.0,55.7,28.0,0,11.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33000,17.27,1.0,75000.0,10.53,0.0,67.2,22.0,0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5525,18.99,8.0,28000.0,7.16,0.0,25.6,18.0,0,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4800,14.09,10.0,59000.0,23.0,0.0,93.5,23.0,0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27150,6.0,3.0,85000.0,20.95,0.0,42.1,39.0,0,21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16000,16.77,0.0,114000.0,17.2,0.0,64.2,34.0,0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,5.42,10.0,150000.0,12.25,0.0,32.300000000000004,22.0,0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9000,11.49,2.0,46704.0,12.13,0.0,40.6,13.0,0,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5600,7.9,6.0,56000.0,5.73,0.0,10.9,37.0,0,17.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16000,14.99,2.0,69500.0,21.88,0.0,64.9,22.0,0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11000,8.49,6.0,75000.0,22.1,0.0,67.7,15.0,0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30000,16.240000000000002,10.0,110000.0,2.12,2.0,50.8,28.0,0,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28000,14.98,8.0,126000.0,11.48,0.0,64.7,23.0,1,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,7.9,3.0,75000.0,3.96,0.0,64.60000000000001,4.0,0,6.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,13.11,10.0,79000.0,12.99,1.0,10.9,25.0,0,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12000,14.47,10.0,44000.0,21.09,0.0,65.2,28.0,0,15.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,13.49,4.0,34500.0,23.69,0.0,68.60000000000001,28.0,0,16.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,15.61,10.0,47932.82,5.61,0.0,37.0,19.0,0,17.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000,13.11,10.0,93000.0,12.95,0.0,32.9,49.0,0,13.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,8.9,3.0,106000.0,10.77,1.0,72.8,35.0,0,20.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,10.15,0.0,28000.0,29.96,0.0,47.40000000000001,37.0,0,24.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,17.57,7.0,93200.0,13.69,2.0,77.2,26.0,0,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1500,21.49,10.0,53000.0,27.06,0.0,56.3,36.0,1,11.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000,5.99,0.0,141000.0,1.39,0.0,25.5,27.0,0,28.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12575,19.99,3.0,35000.0,30.66,0.0,47.3,24.0,1,7.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25000,22.4,2.0,101000.0,7.71,0.0,36.6,14.0,0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8000,6.91,3.0,87996.0,19.9,0.0,89.30000000000003,18.0,0,20.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9500,9.88,5.0,50000.0,13.7,0.0,21.5,14.0,0,9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,19.52,0.0,12000.0,14.2,0.0,73.8,15.0,1,8.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,16.29,9.0,85000.0,11.24,1.0,60.8,10.0,0,8.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15775,9.49,2.0,36000.0,28.99,1.0,75.5,15.0,1,15.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,11.83,10.0,80000.0,8.89,0.0,31.1,41.0,0,14.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24000,7.51,9.0,75000.0,11.81,0.0,7.7,21.0,0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12000,16.0,1.0,125000.0,23.85,1.0,85.60000000000002,32.0,0,16.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7000,6.62,5.0,70000.0,7.77,0.0,18.6,8.0,0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19200,14.98,10.0,120000.0,20.07,0.0,88.30000000000003,20.0,0,35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,12.99,9.0,81000.0,5.36,0.0,93.5,22.0,0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19750,16.990000000000002,0.0,55000.0,14.23,0.0,65.10000000000001,22.0,0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000,15.8,6.0,59300.0,32.24,0.0,96.2,23.0,0,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,14.33,5.0,45000.0,6.43,1.0,30.70000000000001,12.0,1,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,12.99,10.0,80000.0,9.87,0.0,28.20000000000001,17.0,0,21.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8825,19.99,6.0,55000.0,21.93,0.0,61.2,33.0,0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16000,7.9,10.0,52000.0,19.81,1.0,72.3,34.0,0,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9875,15.61,4.0,65000.0,25.76,0.0,78.0,13.0,0,9.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15000,14.09,5.0,65000.0,26.9,2.0,47.7,28.0,0,39.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13500,10.99,10.0,53184.0,12.84,0.0,85.10000000000002,16.0,0,11.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3000,15.23,0.0,42000.0,1.03,0.0,98.6,11.0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14000,12.12,10.0,84000.0,15.37,0.0,34.5,37.0,1,19.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,10.37,4.0,55000.0,21.6,0.0,48.90000000000001,18.0,0,8.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4750,14.09,2.0,27000.0,31.94,0.0,45.3,10.0,0,6.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14400,12.99,10.0,62000.0,8.85,0.0,13.2,34.0,0,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3500,16.59,4.0,26000.0,18.7,0.0,89.2,9.0,0,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,7.43,10.0,62500.0,5.82,0.0,4.800000000000002,31.0,0,15.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24000,8.9,10.0,110000.0,14.24,2.0,93.8,29.0,0,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,14.33,10.0,56000.0,25.39,0.0,63.90000000000001,25.0,0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4800,16.07,2.0,16000.0,10.01,0.0,94.2,5.0,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9000,12.99,0.0,46000.0,14.09,0.0,47.0,24.0,0,11.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21200,15.31,3.0,60000.0,22.26,0.0,89.2,29.0,0,9.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,12.99,5.0,90000.0,14.88,0.0,71.8,19.0,0,8.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,13.35,6.0,44000.0,10.12,1.0,11.9,26.0,0,17.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,17.57,0.0,71000.0,6.54,0.0,42.40000000000001,25.0,0,46.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,14.65,7.0,65000.0,14.84,0.0,81.0,10.0,0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,12.49,10.0,100000.0,18.66,0.0,92.7,35.0,0,26.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8000,16.29,6.0,60000.0,12.34,0.0,55.7,13.0,0,28.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,12.49,10.0,70000.0,8.03,0.0,6.4,40.0,1,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,7.88,9.0,140000.0,8.38,0.0,35.9,14.0,0,15.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,12.49,10.0,52800.0,14.68,0.0,36.2,32.0,0,23.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,15.68,3.0,125004.0,10.54,1.0,87.30000000000003,25.0,0,14.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5000,12.49,6.0,50000.0,17.580000000000002,0.0,77.9,10.0,0,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22000,13.11,0.0,85000.0,10.11,1.0,30.70000000000001,18.0,0,9.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000,15.61,3.0,65000.0,7.29,2.0,52.5,17.0,0,19.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000,9.67,10.0,100000.0,12.76,0.0,69.7,28.0,0,20.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8275,10.59,4.0,109000.0,24.01,0.0,71.2,19.0,1,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000,7.49,10.0,62000.0,12.17,0.0,31.200000000000006,26.0,0,13.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18000,14.33,10.0,85000.0,20.91,0.0,89.5,29.0,0,15.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7300,13.67,0.0,48000.0,16.28,1.0,58.5,17.0,1,31.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3400,18.92,10.0,55000.0,3.27,0.0,51.90000000000001,15.0,0,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,17.77,10.0,47000.0,6.82,0.0,91.8,4.0,0,8.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,7.69,10.0,125000.0,1.45,0.0,65.3,22.0,0,33.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,7.9,1.0,120000.0,12.06,0.0,62.7,36.0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11200,15.88,8.0,63000.0,10.57,0.0,65.10000000000001,7.0,0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,10.99,10.0,60000.0,17.26,1.0,23.8,15.0,0,28.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3000,11.12,2.0,180000.0,19.73,0.0,84.10000000000002,34.0,0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3250,16.78,0.0,22500.0,18.76,0.0,54.6,7.0,1,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9000,21.0,10.0,52000.0,7.48,1.0,69.3,10.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000,11.99,6.0,125000.0,12.17,0.0,55.7,23.0,0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,8.9,1.0,56400.0,15.79,0.0,44.7,17.0,0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15000,12.85,8.0,71000.0,22.700000000000006,0.0,66.9,32.0,0,28.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14600,19.97,10.0,103460.0,25.39,0.0,58.5,45.0,0,17.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6400,20.49,10.0,25722.0,30.23,0.0,86.9,30.0,1,12.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,10.15,10.0,47000.0,13.43,0.0,64.10000000000001,22.0,0,17.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32000,19.03,10.0,68000.0,4.55,0.0,77.2,30.0,0,33.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4200,13.35,4.0,24000.0,19.75,0.0,7.6,10.0,0,13.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9425,7.62,0.0,39000.0,14.88,0.0,9.1,30.0,0,9.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30275,10.99,10.0,110000.0,26.24,1.0,49.90000000000001,18.0,0,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,16.29,8.0,38000.0,24.13,0.0,33.7,35.0,1,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7200,11.55,5.0,43000.0,8.15,0.0,19.6,16.0,0,12.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,17.77,5.0,75000.0,13.82,0.0,31.0,22.0,0,15.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28000,11.14,8.0,80000.0,6.72,0.0,63.7,12.0,0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2800,18.75,1.0,38700.0,21.33,0.0,96.6,34.0,0,14.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28000,11.67,4.0,75000.0,16.080000000000002,0.0,32.6,34.0,0,22.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,14.09,2.0,85000.0,4.97,1.0,50.40000000000001,18.0,1,32.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4000,11.99,0.0,22000.0,26.46,0.0,41.0,31.0,0,39.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,8.9,2.0,43000.0,32.71,0.0,72.60000000000002,36.0,0,21.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4800,19.72,4.0,29000.0,17.830000000000005,0.0,84.80000000000003,31.0,0,12.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24000,19.79,3.0,189996.0,17.84,0.0,65.60000000000001,40.0,0,18.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
