index,gender,num_of_prev_attempts,studied_credits,disability,A Level or Equivalent,HE Qualification,Lower Than A Level,No Formal quals,Post Graduate Qualification,0-10%,20-Oct,20-30%,30-40%,40-50%,50-60%,60-70%,70-80%,80-90%,90-100%,0-35,35-55,55<=,label
1226,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1227,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1228,0,1,120,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1229,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1230,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1231,0,1,120,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1232,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1233,1,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1234,1,0,180,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1235,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1236,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1237,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1238,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1239,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1240,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1241,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1242,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1243,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1244,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1245,0,0,120,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1246,1,0,60,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1247,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1248,0,0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1249,0,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1250,0,0,135,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1251,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1252,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1253,0,1,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1254,0,0,180,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1255,0,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1256,0,0,180,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1257,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1258,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1259,0,1,240,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1260,0,1,180,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1261,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1262,0,0,240,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1263,0,1,180,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1264,0,0,180,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1265,0,1,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1266,0,1,180,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1267,0,1,180,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1268,0,1,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1269,0,1,120,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1270,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1271,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1272,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1273,0,1,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1274,0,1,180,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1275,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1276,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1277,0,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1278,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1279,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1280,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1281,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1282,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1283,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1284,0,0,180,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1285,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1286,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1287,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1288,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1289,1,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1290,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1291,0,1,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1292,0,1,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1293,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1294,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1295,0,0,135,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1296,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1297,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1298,0,0,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1299,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1300,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1301,0,1,210,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1302,0,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1303,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1304,0,1,180,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1305,0,1,240,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1306,0,1,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1307,0,1,135,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1308,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1309,0,1,120,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1310,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1311,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1312,0,1,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1313,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1314,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1315,0,0,60,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1316,0,1,180,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1317,0,1,180,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1318,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1319,0,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1320,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1321,0,0,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1322,0,1,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1323,0,0,150,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1324,0,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1325,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1326,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1327,0,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1328,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1329,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1330,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1331,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1332,0,0,60,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1333,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1334,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1335,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1336,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1337,0,1,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1338,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1339,0,1,240,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1340,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1341,0,1,240,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1342,0,0,120,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1343,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1344,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1346,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1347,1,1,240,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1349,0,1,180,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1350,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1351,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1352,0,1,180,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1353,1,1,120,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1354,0,0,120,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1355,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1356,0,1,180,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1357,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1358,0,0,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1359,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1360,0,0,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1361,0,1,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1362,0,0,180,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1363,0,0,210,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1364,0,1,240,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1365,0,1,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1366,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1367,0,0,180,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1368,0,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1369,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1370,0,1,180,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1371,0,0,75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1372,0,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1373,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1374,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1375,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1376,0,1,120,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1377,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1378,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1379,0,1,210,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1380,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1381,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1382,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1383,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1384,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1385,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1386,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1387,0,0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1388,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1389,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1390,0,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1391,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1392,1,0,150,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1393,0,1,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1394,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1395,0,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1396,1,1,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1397,0,1,240,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1398,0,0,150,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1399,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1400,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1401,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1402,0,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1403,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1404,0,1,180,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1405,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1406,0,1,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1407,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1408,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1409,0,1,120,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1410,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1411,0,0,60,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1412,0,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1413,0,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1414,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1415,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1416,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1417,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1418,0,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1419,0,1,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1420,0,2,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1421,0,0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1422,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1423,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1424,0,1,240,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1425,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1426,0,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1427,0,0,120,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1428,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1429,0,1,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1430,0,1,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1431,0,1,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1432,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1433,0,1,240,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1434,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1435,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1436,0,1,180,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1437,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1438,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1439,0,1,180,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1440,0,1,120,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1441,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1442,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1443,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1444,0,1,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1445,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1446,1,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1447,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1448,0,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1449,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1450,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1451,0,1,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1452,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1453,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1454,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1455,1,1,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1456,0,1,120,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1457,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1458,0,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1459,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1460,0,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1461,1,1,195,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1462,0,0,150,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1463,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1464,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1465,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1466,0,1,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1467,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1468,0,1,120,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1469,1,1,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1470,0,0,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1471,0,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1472,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1473,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1474,0,1,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1475,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1476,0,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1477,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1478,0,0,150,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1479,0,0,60,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1480,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1481,1,1,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1482,0,1,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1483,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1484,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1485,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1486,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1487,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1488,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1489,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1490,1,1,120,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1491,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1492,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1493,0,0,90,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1494,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1495,0,1,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1496,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1497,1,1,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1498,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1499,0,1,120,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1500,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1501,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1502,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1503,0,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1504,0,1,120,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1505,0,1,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1506,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1507,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1508,0,0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1509,0,0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
